Year,Month,Day,Site,SumOfSumVolume
2020,3,12,170,22457
2020,3,13,170,19410
2020,3,14,170,14042
2020,3,15,170,10815
2020,3,16,170,14670
2020,3,17,170,9174
2020,3,18,170,14365
2020,3,19,170,13629
2020,3,20,170,13864
2020,3,21,170,9829
2020,3,22,170,8846
2020,3,23,170,12284
2020,3,24,170,12412
2020,3,25,170,11826
2020,3,26,170,11996
2020,3,27,170,12458
2020,3,28,170,6792
2020,3,29,170,4935
2020,3,30,170,7481
2020,3,31,170,7123
2020,4,1,170,7468
2020,4,2,170,7715
2020,4,3,170,8283
2020,4,4,170,6074
2020,4,5,170,5369
2020,4,6,170,7494
2020,4,7,170,7598
2020,4,8,170,7490
2020,4,9,170,7582
2020,4,10,170,7495
2020,4,11,170,6340
2020,4,12,170,4883
2020,4,13,170,5244
2020,4,14,170,7812
2020,4,15,170,8028
2020,4,16,170,7957
2020,4,17,170,8572
2020,4,18,170,6622
2020,4,19,170,5682
2020,4,20,170,8094
2020,4,21,170,8475
2020,4,22,170,8383
2020,4,23,170,8870
2020,4,24,170,9053
2020,4,25,170,7036
2020,4,26,170,5854
2020,4,27,170,8300
2020,4,28,170,8640
2020,4,29,170,8303
2020,4,30,170,8730
2020,5,1,170,9588
2020,5,2,170,7457
2020,5,3,170,6211
2020,5,4,170,6474
2020,5,5,170,9709
2020,5,6,170,9660
2020,5,7,170,9849
2020,5,8,170,10241
2020,5,9,170,8478
2020,5,10,170,7078
2020,5,11,170,10247
2020,5,12,170,10030
2020,5,13,170,11588
2020,5,14,170,10610
2020,5,15,170,10885
2020,5,16,170,9088
2020,5,17,170,7749
2020,5,18,170,11598
2020,5,19,170,10579
2020,5,20,170,10038
2020,5,21,170,12907
2020,5,22,170,13528
2020,5,23,170,10603
2020,5,24,170,9118
2020,5,25,170,12611
2020,5,26,170,12806
2020,5,27,170,12968
2020,5,28,170,13626
2020,5,29,170,14141
2020,5,30,170,10800
2020,5,31,170,3617
2020,6,1,170,8210
2020,6,2,170,11723
2020,6,3,170,10862
2020,6,4,170,144
2020,1,1,171,22991
2020,1,2,171,28418
2020,1,3,171,31247
2020,1,4,171,27837
2020,1,5,171,26802
2020,1,6,171,31468
2020,1,7,171,32579
2020,1,8,171,33642
2020,1,9,171,34073
2020,1,10,171,34620
2020,1,11,171,31188
2020,1,12,171,27700
2020,1,13,171,32112
2020,1,14,171,33830
2020,1,15,171,34834
2020,1,16,171,35150
2020,1,17,171,35037
2020,1,18,171,33544
2020,1,19,171,28981
2020,1,20,171,33699
2020,1,21,171,33932
2020,1,22,171,33827
2020,1,23,171,35083
2020,1,24,171,35487
2020,1,25,171,32779
2020,1,26,171,29263
2020,1,27,171,33001
2020,1,28,171,34622
2020,1,29,171,34879
2020,1,30,171,35865
2020,1,31,171,30924
2020,2,1,171,32816
2020,2,2,171,29325
2020,2,3,171,33584
2020,2,4,171,34054
2020,2,5,171,34624
2020,2,6,171,35389
2020,2,7,171,35721
2020,2,8,171,33140
2020,2,9,171,26164
2020,2,10,171,33764
2020,2,11,171,33740
2020,2,12,171,35324
2020,2,13,171,37089
2020,2,14,171,36017
2020,2,15,171,31806
2020,2,16,171,28422
2020,2,17,171,33567
2020,2,18,171,34106
2020,2,19,171,35571
2020,2,20,171,35953
2020,2,21,171,35743
2020,2,22,171,32550
2020,2,23,171,28621
2020,2,24,171,33887
2020,2,25,171,34839
2020,2,26,171,35348
2020,2,27,171,36614
2020,2,28,171,35756
2020,2,29,171,34618
2020,3,1,171,33186
2020,3,2,171,34813
2020,3,3,171,34947
2020,3,4,171,35205
2020,3,5,171,35827
2020,3,6,171,36010
2020,3,7,171,31866
2020,3,8,171,29162
2020,3,9,171,33659
2020,3,10,171,34478
2020,3,11,171,33891
2020,3,12,171,33664
2020,3,13,171,32347
2020,3,14,171,24369
2020,3,15,171,21390
2020,3,16,171,26816
2020,3,17,171,18841
2020,3,18,171,26217
2020,3,19,171,26511
2020,3,20,171,26523
2020,3,21,171,19693
2020,3,22,171,18971
2020,3,23,171,23991
2020,3,24,171,24286
2020,3,25,171,23289
2020,3,26,171,22558
2020,3,27,171,23686
2020,3,28,171,11997
2020,3,29,171,8332
2020,3,30,171,15368
2020,3,31,171,14064
2020,4,1,171,14608
2020,4,2,171,14590
2020,4,3,171,15285
2020,4,4,171,11441
2020,4,5,171,9674
2020,4,6,171,14578
2020,4,7,171,15985
2020,4,8,171,15327
2020,4,9,171,15923
2020,4,10,171,13799
2020,4,11,171,11584
2020,4,12,171,8295
2020,4,13,171,10163
2020,4,14,171,15826
2020,4,15,171,15625
2020,4,16,171,15533
2020,4,17,171,16287
2020,4,18,171,11638
2020,4,19,171,10392
2020,4,20,171,16162
2020,4,21,171,16011
2020,4,22,171,15961
2020,4,23,171,16310
2020,4,24,171,17213
2020,4,25,171,12654
2020,4,26,171,10346
2020,4,27,171,16228
2020,4,28,171,16805
2020,4,29,171,16197
2020,4,30,171,16731
2020,5,1,171,17188
2020,5,2,171,13811
2020,5,3,171,12389
2020,5,4,171,12313
2020,5,5,171,19534
2020,5,6,171,18642
2020,5,7,171,18739
2020,5,8,171,19924
2020,5,9,171,15991
2020,5,10,171,11884
2020,5,11,171,19190
2020,5,12,171,19071
2020,5,13,171,19281
2020,5,14,171,19720
2020,5,15,171,20341
2020,5,16,171,16070
2020,5,17,171,14297
2020,5,18,171,20638
2020,5,19,171,22008
2020,5,20,171,23355
2020,5,21,171,21969
2020,5,22,171,23717
2020,5,23,171,18650
2020,5,24,171,17495
2020,5,25,171,23896
2020,5,26,171,23692
2020,5,27,171,25357
2020,5,28,171,25542
2020,5,29,171,25295
2020,5,30,171,19529
2020,5,31,171,17395
2020,6,1,171,17757
2020,6,2,171,25170
2020,6,3,171,24035
2020,6,4,171,289
2020,1,1,172,54150
2020,1,2,172,71816
2020,1,3,172,76572
2020,1,4,172,67580
2020,1,5,172,63528
2020,1,6,172,75475
2020,1,7,172,78101
2020,1,8,172,80960
2020,1,9,172,82238
2020,1,10,172,85443
2020,1,11,172,73987
2020,1,12,172,66989
2020,1,13,172,78347
2020,1,14,172,83411
2020,1,15,172,83456
2020,1,16,172,85188
2020,1,17,172,86596
2020,1,18,172,75196
2020,1,19,172,70448
2020,1,20,172,80632
2020,1,21,172,82973
2020,1,22,172,83875
2020,1,23,172,84754
2020,1,24,172,87405
2020,1,25,172,79861
2020,1,26,172,70144
2020,1,27,172,81608
2020,1,28,172,83819
2020,1,29,172,85490
2020,1,30,172,87324
2020,1,31,172,77307
2020,2,1,172,77163
2020,2,2,172,70098
2020,2,3,172,81248
2020,2,4,172,82231
2020,2,5,172,85069
2020,2,6,172,86263
2020,2,7,172,88093
2020,2,8,172,76618
2020,2,9,172,63710
2020,2,10,172,81956
2020,2,11,172,83680
2020,2,12,172,86166
2020,2,13,172,87365
2020,2,14,172,89002
2020,2,15,172,72249
2020,2,16,172,66445
2020,2,17,172,81510
2020,2,18,172,84634
2020,2,19,172,86886
2020,2,20,172,87989
2020,2,21,172,88960
2020,2,22,172,74845
2020,2,23,172,68292
2020,2,24,172,82665
2020,2,25,172,84965
2020,2,26,172,85525
2020,2,27,172,87693
2020,2,28,172,88694
2020,2,29,172,77312
2020,3,1,172,72956
2020,3,2,172,82886
2020,3,3,172,85840
2020,3,4,172,87489
2020,3,5,172,88504
2020,3,6,172,89648
2020,3,7,172,77084
2020,3,8,172,70222
2020,3,9,172,84616
2020,3,10,172,84812
2020,3,11,172,84272
2020,3,12,172,82884
2020,3,13,172,77895
2020,3,14,172,54440
2020,3,15,172,46102
2020,3,16,172,63312
2020,3,17,172,40896
2020,3,18,172,63661
2020,3,19,172,62001
2020,3,20,172,61386
2020,3,21,172,41362
2020,3,22,172,38612
2020,3,23,172,56809
2020,3,24,172,56904
2020,3,25,172,54687
2020,3,26,172,53566
2020,3,27,172,56072
2020,3,28,172,23537
2020,3,29,172,16515
2020,3,30,172,33215
2020,3,31,172,31042
2020,4,1,172,31712
2020,4,2,172,32135
2020,4,3,172,33879
2020,4,4,172,21578
2020,4,5,172,17961
2020,4,6,172,32665
2020,4,7,172,32736
2020,4,8,172,31838
2020,4,9,172,32385
2020,4,10,172,26887
2020,4,11,172,19407
2020,4,12,172,14413
2020,4,13,172,17549
2020,4,14,172,32407
2020,4,15,172,32988
2020,4,16,172,33356
2020,4,17,172,34326
2020,4,18,172,20907
2020,4,19,172,17190
2020,4,20,172,33967
2020,4,21,172,34735
2020,4,22,172,35458
2020,4,23,172,35634
2020,4,24,172,35681
2020,4,25,172,21667
2020,4,26,172,17956
2020,4,27,172,34315
2020,4,28,172,35398
2020,4,29,172,35643
2020,4,30,172,36757
2020,5,1,172,36581
2020,5,2,172,23244
2020,5,3,172,18995
2020,5,4,172,20228
2020,5,5,172,39368
2020,5,6,172,38778
2020,5,7,172,40393
2020,5,8,172,40461
2020,5,9,172,26652
2020,5,10,172,21947
2020,5,11,172,39702
2020,5,12,172,40624
2020,5,13,172,41505
2020,5,14,172,41447
2020,5,15,172,43086
2020,5,16,172,28801
2020,5,17,172,24481
2020,5,18,172,47793
2020,5,19,172,49163
2020,5,20,172,50617
2020,5,21,172,48890
2020,5,22,172,52776
2020,5,23,172,35420
2020,5,24,172,31085
2020,5,25,172,51973
2020,5,26,172,53176
2020,5,27,172,53307
2020,5,28,172,54805
2020,5,29,172,54976
2020,5,30,172,36545
2020,5,31,172,30786
2020,6,1,172,32426
2020,6,2,172,53523
2020,6,3,172,55834
2020,6,4,172,654
2020,1,1,173,10993
2020,1,2,173,11659
2020,1,3,173,13705
2020,1,4,173,13126
2020,1,5,173,12657
2020,1,6,173,12276
2020,1,7,173,11609
2020,1,8,173,13863
2020,1,9,173,15796
2020,1,10,173,17025
2020,1,11,173,16340
2020,1,12,173,12073
2020,1,13,173,12292
2020,1,14,173,14300
2020,1,15,173,15394
2020,1,16,173,15232
2020,1,17,173,17468
2020,1,18,173,18861
2020,1,19,173,14740
2020,1,20,173,14116
2020,1,21,173,14978
2020,1,22,173,15327
2020,1,23,173,16546
2020,1,24,173,17223
2020,1,25,173,18299
2020,1,26,173,14588
2020,1,27,173,14764
2020,1,28,173,15560
2020,1,29,173,15469
2020,1,30,173,16968
2020,1,31,173,18456
2020,2,1,173,18623
2020,2,2,173,13726
2020,2,3,173,13393
2020,2,4,173,13944
2020,2,5,173,15378
2020,2,6,173,16906
2020,2,7,173,18754
2020,2,8,173,18723
2020,2,9,173,14153
2020,2,10,173,13956
2020,2,11,173,15301
2020,2,12,173,16616
2020,2,13,173,17293
2020,2,14,173,18978
2020,2,15,173,20196
2020,2,16,173,15285
2020,2,17,173,15063
2020,2,18,173,15892
2020,2,19,173,16856
2020,2,20,173,18318
2020,2,21,173,17375
2020,2,22,173,19309
2020,2,23,173,15016
2020,2,24,173,14556
2020,2,25,173,15353
2020,2,26,173,15733
2020,2,27,173,15965
2020,2,28,173,17236
2020,2,29,173,19492
2020,3,1,173,15246
2020,3,2,173,15053
2020,3,3,173,13351
2020,3,4,173,13260
2020,3,5,173,14527
2020,3,6,173,17273
2020,3,7,173,15978
2020,3,8,173,12503
2020,3,9,173,12130
2020,3,10,173,14178
2020,3,11,173,15679
2020,3,12,173,15944
2020,3,13,173,16331
2020,3,14,173,15763
2020,3,15,173,11458
2020,3,16,173,10141
2020,3,17,173,7138
2020,3,18,173,9254
2020,3,19,173,8940
2020,3,20,173,8539
2020,3,21,173,7397
2020,3,22,173,5554
2020,3,23,173,7602
2020,3,24,173,7652
2020,3,25,173,7473
2020,3,26,173,7301
2020,3,27,173,7849
2020,3,28,173,4280
2020,3,29,173,3056
2020,3,30,173,5094
2020,3,31,173,4887
2020,4,1,173,4696
2020,4,2,173,4297
2020,4,3,173,4751
2020,4,4,173,4101
2020,4,5,173,3304
2020,4,6,173,4895
2020,4,7,173,4662
2020,4,8,173,4513
2020,4,9,173,4662
2020,4,10,173,4351
2020,4,11,173,4108
2020,4,12,173,2929
2020,4,13,173,3250
2020,4,14,173,4623
2020,4,15,173,4810
2020,4,16,173,4848
2020,4,17,173,5327
2020,4,18,173,4478
2020,4,19,173,3358
2020,4,20,173,4870
2020,4,21,173,4993
2020,4,22,173,5058
2020,4,23,173,5157
2020,4,24,173,5309
2020,4,25,173,4522
2020,4,26,173,3491
2020,4,27,173,5094
2020,4,28,173,4026
2020,4,29,173,4156
2020,4,30,173,4168
2020,5,1,173,5823
2020,5,2,173,4824
2020,5,3,173,3586
2020,5,4,173,3754
2020,5,5,173,5528
2020,5,6,173,5636
2020,5,7,173,5899
2020,5,8,173,6300
2020,5,9,173,5101
2020,5,10,173,4021
2020,5,11,173,5756
2020,5,12,173,5986
2020,5,13,173,6355
2020,5,14,173,6298
2020,5,15,173,6605
2020,5,16,173,5506
2020,5,17,173,4474
2020,5,18,173,6558
2020,5,19,173,6878
2020,5,20,173,7198
2020,5,21,173,6656
2020,5,22,173,7146
2020,5,23,173,6280
2020,5,24,173,4788
2020,5,25,173,6766
2020,5,26,173,6466
2020,5,27,173,6667
2020,5,28,173,6993
2020,5,29,173,7618
2020,5,30,173,5946
2020,5,31,173,5047
2020,6,1,173,5012
2020,6,2,173,6948
2020,6,3,173,7587
2020,6,4,173,152
2020,1,1,174,30067
2020,1,2,174,40045
2020,1,3,174,43869
2020,1,4,174,40535
2020,1,5,174,35741
2020,1,6,174,45208
2020,1,7,174,47823
2020,1,8,174,48994
2020,1,9,174,50534
2020,1,10,174,51313
2020,1,11,174,46898
2020,1,12,174,41876
2020,1,13,174,47333
2020,1,14,174,50723
2020,1,15,174,50162
2020,1,16,174,51282
2020,1,17,174,53103
2020,1,18,174,45789
2020,1,19,174,42455
2020,1,20,174,50480
2020,1,21,174,52798
2020,1,22,174,52780
2020,1,23,174,53738
2020,1,24,174,55284
2020,1,25,174,48465
2020,1,26,174,44294
2020,1,27,174,50838
2020,1,28,174,52845
2020,1,29,174,53150
2020,1,30,174,54367
2020,1,31,174,55029
2020,2,1,174,50824
2020,2,2,174,45734
2020,2,3,174,51056
2020,2,4,174,51351
2020,2,5,174,52512
2020,2,6,174,54321
2020,2,7,174,54937
2020,2,8,174,48626
2020,2,9,174,40551
2020,2,10,174,51387
2020,2,11,174,50780
2020,2,12,174,53250
2020,2,13,174,54634
2020,2,14,174,54422
2020,2,15,174,45294
2020,2,16,174,40226
2020,2,17,174,48785
2020,2,18,174,51098
2020,2,19,174,50931
2020,2,20,174,52818
2020,2,21,174,53644
2020,2,22,174,44873
2020,2,23,174,39740
2020,2,24,174,49912
2020,2,25,174,51772
2020,2,26,174,53615
2020,2,27,174,53562
2020,2,28,174,56107
2020,2,29,174,48890
2020,3,1,174,42358
2020,3,2,174,49938
2020,3,3,174,52442
2020,3,4,174,53302
2020,3,5,174,54126
2020,3,6,174,55015
2020,3,7,174,46129
2020,3,8,174,42092
2020,3,9,174,49318
2020,3,10,174,48561
2020,3,11,174,51545
2020,3,12,174,50150
2020,3,13,174,44434
2020,3,14,174,31719
2020,3,15,174,26746
2020,3,16,174,34306
2020,3,17,174,23934
2020,3,18,174,34051
2020,3,19,174,32861
2020,3,20,174,33347
2020,3,21,174,24450
2020,3,22,174,23510
2020,3,23,174,28929
2020,3,24,174,30270
2020,3,25,174,27637
2020,3,26,174,27538
2020,3,27,174,29704
2020,3,28,174,13446
2020,3,29,174,9689
2020,3,30,174,17055
2020,3,31,174,16055
2020,4,1,174,15890
2020,4,2,174,16117
2020,4,3,174,17667
2020,4,4,174,13381
2020,4,5,174,11177
2020,4,6,174,16143
2020,4,7,174,16767
2020,4,8,174,16611
2020,4,9,174,16536
2020,4,10,174,15399
2020,4,11,174,12670
2020,4,12,174,9821
2020,4,13,174,10231
2020,4,14,174,16159
2020,4,15,174,16750
2020,4,16,174,16913
2020,4,17,174,18093
2020,4,18,174,13414
2020,4,19,174,11181
2020,4,20,174,16641
2020,4,21,174,16993
2020,4,22,174,17442
2020,4,23,174,18098
2020,4,24,174,19040
2020,4,25,174,13947
2020,4,26,174,11615
2020,4,27,174,17494
2020,4,28,174,17603
2020,4,29,174,17389
2020,4,30,174,18704
2020,5,1,174,19873
2020,5,2,174,14644
2020,5,3,174,12330
2020,5,4,174,12724
2020,5,5,174,20490
2020,5,6,174,20753
2020,5,7,174,21598
2020,5,8,174,22515
2020,5,9,174,18139
2020,5,10,174,14852
2020,5,11,174,20262
2020,5,12,174,20915
2020,5,13,174,22221
2020,5,14,174,22930
2020,5,15,174,23815
2020,5,16,174,19029
2020,5,17,174,16740
2020,5,18,174,25171
2020,5,19,174,26867
2020,5,20,174,27843
2020,5,21,174,28035
2020,5,22,174,29097
2020,5,23,174,22823
2020,5,24,174,21009
2020,5,25,174,28146
2020,5,26,174,28900
2020,5,27,174,22515
2020,5,28,174,29664
2020,5,29,174,32304
2020,5,30,174,25523
2020,5,31,174,22571
2020,6,1,174,23421
2020,6,2,174,31241
2020,6,3,174,30923
2020,6,4,174,369
2020,1,1,175,21890
2020,1,2,175,31369
2020,1,3,175,34467
2020,1,4,175,30238
2020,1,5,175,26124
2020,1,6,175,38669
2020,1,7,175,40789
2020,1,8,175,41827
2020,1,9,175,43904
2020,1,10,175,43304
2020,1,11,175,35266
2020,1,12,175,31659
2020,1,13,175,40605
2020,1,14,175,44226
2020,1,15,175,43467
2020,1,16,175,44367
2020,1,17,175,45401
2020,1,18,175,35279
2020,1,19,175,31524
2020,1,20,175,44359
2020,1,21,175,46377
2020,1,22,175,45736
2020,1,23,175,46679
2020,1,24,175,46785
2020,1,25,175,37297
2020,1,26,175,33102
2020,1,27,175,44013
2020,1,28,175,46721
2020,1,29,175,45902
2020,1,30,175,46907
2020,1,31,175,46622
2020,2,1,175,40025
2020,2,2,175,34075
2020,2,3,175,43514
2020,2,4,175,45879
2020,2,5,175,45576
2020,2,6,175,47378
2020,2,7,175,47046
2020,2,8,175,38292
2020,2,9,175,28820
2020,2,10,175,43409
2020,2,11,175,44557
2020,2,12,175,45918
2020,2,13,175,47119
2020,2,14,175,46374
2020,2,15,175,35071
2020,2,16,175,30037
2020,2,17,175,41349
2020,2,18,175,44481
2020,2,19,175,44306
2020,2,20,175,45732
2020,2,21,175,44740
2020,2,22,175,34319
2020,2,23,175,29547
2020,2,24,175,42720
2020,2,25,175,45349
2020,2,26,175,46592
2020,2,27,175,47086
2020,2,28,175,47958
2020,2,29,175,36970
2020,3,1,175,31548
2020,3,2,175,43573
2020,3,3,175,45375
2020,3,4,175,46539
2020,3,5,175,47082
2020,3,6,175,46712
2020,3,7,175,35488
2020,3,8,175,30341
2020,3,9,175,42208
2020,3,10,175,42425
2020,3,11,175,44199
2020,3,12,175,42347
2020,3,13,175,35739
2020,3,14,175,23463
2020,3,15,175,19293
2020,3,16,175,26970
2020,3,17,175,17233
2020,3,18,175,26593
2020,3,19,175,25595
2020,3,20,175,25819
2020,3,21,175,17914
2020,3,22,175,17008
2020,3,23,175,22957
2020,3,24,175,23449
2020,3,25,175,21053
2020,3,26,175,21200
2020,3,27,175,22425
2020,3,28,175,9315
2020,3,29,175,6715
2020,3,30,175,12962
2020,3,31,175,12370
2020,4,1,175,12214
2020,4,2,175,12193
2020,4,3,175,13006
2020,4,4,175,9193
2020,4,5,175,7460
2020,4,6,175,12417
2020,4,7,175,12574
2020,4,8,175,12579
2020,4,9,175,12590
2020,4,10,175,10799
2020,4,11,175,8188
2020,4,12,175,6361
2020,4,13,175,6855
2020,4,14,175,12335
2020,4,15,175,12500
2020,4,16,175,12654
2020,4,17,175,13156
2020,4,18,175,9033
2020,4,19,175,7487
2020,4,20,175,12471
2020,4,21,175,13002
2020,4,22,175,13105
2020,4,23,175,13435
2020,4,24,175,13701
2020,4,25,175,9235
2020,4,26,175,7762
2020,4,27,175,13151
2020,4,28,175,13527
2020,4,29,175,13483
2020,4,30,175,14171
2020,5,1,175,14386
2020,5,2,175,9710
2020,5,3,175,7808
2020,5,4,175,8406
2020,5,5,175,15369
2020,5,6,175,15297
2020,5,7,175,15705
2020,5,8,175,16326
2020,5,9,175,11584
2020,5,10,175,9407
2020,5,11,175,15329
2020,5,12,175,15965
2020,5,13,175,16455
2020,5,14,175,16848
2020,5,15,175,17587
2020,5,16,175,12401
2020,5,17,175,10882
2020,5,18,175,19486
2020,5,19,175,20653
2020,5,20,175,21190
2020,5,21,175,21540
2020,5,22,175,21733
2020,5,23,175,15637
2020,5,24,175,14004
2020,5,25,175,21718
2020,5,26,175,22330
2020,5,27,175,23113
2020,5,28,175,23567
2020,5,29,175,24545
2020,5,30,175,17378
2020,5,31,175,15023
2020,6,1,175,15757
2020,6,2,175,24375
2020,6,3,175,24091
2020,6,4,175,227
2020,1,1,176,11681
2020,1,2,176,16482
2020,1,3,176,17515
2020,1,4,176,15071
2020,1,5,176,13568
2020,1,6,176,18604
2020,1,7,176,19597
2020,1,8,176,20353
2020,1,9,176,20325
2020,1,10,176,20568
2020,1,11,176,17455
2020,1,12,176,14646
2020,1,13,176,19279
2020,1,14,176,20488
2020,1,15,176,21262
2020,1,16,176,20723
2020,1,17,176,20844
2020,1,18,176,17677
2020,1,19,176,14685
2020,1,20,176,19881
2020,1,21,176,20330
2020,1,22,176,20921
2020,1,23,176,21045
2020,1,24,176,21033
2020,1,25,176,18049
2020,1,26,176,15452
2020,1,27,176,19878
2020,1,28,176,20627
2020,1,29,176,20565
2020,1,30,176,21427
2020,1,31,176,18484
2020,2,1,176,18375
2020,2,2,176,15755
2020,2,3,176,20054
2020,2,4,176,20704
2020,2,5,176,21128
2020,2,6,176,20867
2020,2,7,176,21409
2020,2,8,176,18233
2020,2,9,176,13960
2020,2,10,176,20056
2020,2,11,176,20708
2020,2,12,176,21280
2020,2,13,176,21343
2020,2,14,176,21476
2020,2,15,176,17551
2020,2,16,176,14259
2020,2,17,176,19713
2020,2,18,176,20680
2020,2,19,176,20874
2020,2,20,176,21004
2020,2,21,176,20959
2020,2,22,176,18477
2020,2,23,176,15277
2020,2,24,176,20343
2020,2,25,176,21021
2020,2,26,176,21421
2020,2,27,176,21805
2020,2,28,176,21213
2020,2,29,176,17140
2020,3,1,176,14983
2020,3,2,176,20162
2020,3,3,176,21049
2020,3,4,176,21219
2020,3,5,176,21678
2020,3,6,176,21498
2020,3,7,176,18153
2020,3,8,176,15488
2020,3,9,176,20752
2020,3,10,176,20751
2020,3,11,176,20741
2020,3,12,176,20623
2020,3,13,176,18923
2020,3,14,176,13715
2020,3,15,176,11235
2020,3,16,176,15933
2020,3,17,176,9919
2020,3,18,176,16096
2020,3,19,176,16182
2020,3,20,176,16216
2020,3,21,176,12103
2020,3,22,176,10909
2020,3,23,176,14666
2020,3,24,176,15067
2020,3,25,176,14423
2020,3,26,176,14504
2020,3,27,176,15231
2020,3,28,176,7555
2020,3,29,176,4989
2020,3,30,176,8082
2020,3,31,176,8889
2020,4,1,176,9172
2020,4,2,176,9443
2020,4,3,176,9914
2020,4,4,176,7060
2020,4,5,176,5795
2020,4,6,176,9157
2020,4,7,176,9793
2020,4,8,176,9406
2020,4,9,176,9750
2020,4,10,176,8437
2020,4,11,176,7237
2020,4,12,176,5024
2020,4,13,176,5731
2020,4,14,176,9531
2020,4,15,176,9799
2020,4,16,176,9900
2020,4,17,176,10282
2020,4,18,176,7256
2020,4,19,176,6047
2020,4,20,176,9692
2020,4,21,176,10196
2020,4,22,176,10190
2020,4,23,176,10553
2020,4,24,176,10942
2020,4,25,176,7917
2020,4,26,176,6143
2020,4,27,176,10106
2020,4,28,176,10208
2020,4,29,176,10042
2020,4,30,176,10780
2020,5,1,176,10969
2020,5,2,176,7209
2020,5,3,176,6115
2020,5,4,176,6957
2020,5,5,176,11661
2020,5,6,176,11533
2020,5,7,176,11892
2020,5,8,176,12709
2020,5,9,176,9750
2020,5,10,176,7145
2020,5,11,176,11353
2020,5,12,176,11958
2020,5,13,176,12235
2020,5,14,176,12616
2020,5,15,176,12770
2020,5,16,176,10096
2020,5,17,176,8391
2020,5,18,176,13528
2020,5,19,176,14156
2020,5,20,176,14668
2020,5,21,176,14227
2020,5,22,176,15106
2020,5,23,176,11536
2020,5,24,176,10005
2020,5,25,176,14615
2020,5,26,176,14907
2020,5,27,176,15330
2020,5,28,176,15608
2020,5,29,176,16061
2020,5,30,176,12648
2020,5,31,176,10282
2020,6,1,176,10425
2020,6,2,176,16088
2020,6,3,176,15782
2020,6,4,176,184
2020,1,1,177,23587
2020,1,2,177,32576
2020,1,3,177,38333
2020,1,4,177,35632
2020,1,5,177,33720
2020,1,6,177,40574
2020,1,7,177,37743
2020,1,8,177,36758
2020,1,9,177,38197
2020,1,10,177,38242
2020,1,11,177,39833
2020,1,12,177,35272
2020,1,13,177,37092
2020,1,14,177,38630
2020,1,15,177,41785
2020,1,16,177,40537
2020,1,17,177,35760
2020,1,18,177,28224
2020,1,19,177,20693
2020,1,20,177,32912
2020,1,21,177,34273
2020,1,22,177,35260
2020,1,23,177,41444
2020,1,24,177,45319
2020,1,25,177,37254
2020,1,26,177,38000
2020,1,27,177,42307
2020,1,28,177,39887
2020,1,29,177,41474
2020,1,30,177,40778
2020,1,31,177,34189
2020,2,1,177,39399
2020,2,2,177,35971
2020,2,3,177,31727
2020,2,4,177,31360
2020,2,5,177,28188
2020,2,6,177,26972
2020,2,7,177,27810
2020,2,8,177,23404
2020,2,9,177,16769
2020,2,10,177,26189
2020,2,11,177,26682
2020,2,12,177,26940
2020,2,13,177,28646
2020,2,14,177,25228
2020,2,15,177,22141
2020,2,16,177,22705
2020,2,17,177,24457
2020,2,18,177,27520
2020,2,19,177,30576
2020,2,20,177,27683
2020,2,21,177,28450
2020,2,22,177,34853
2020,2,23,177,29360
2020,2,24,177,37004
2020,2,25,177,37936
2020,2,26,177,39257
2020,2,27,177,34945
2020,2,28,177,28317
2020,2,29,177,21432
2020,3,1,177,18994
2020,3,2,177,25861
2020,3,3,177,27259
2020,3,4,177,25964
2020,3,5,177,30306
2020,3,6,177,27274
2020,3,7,177,25876
2020,3,8,177,18688
2020,3,9,177,25823
2020,3,10,177,28779
2020,3,11,177,34964
2020,3,12,177,25976
2020,3,13,177,22393
2020,3,14,177,18044
2020,3,15,177,13313
2020,3,16,177,18398
2020,3,17,177,14140
2020,3,18,177,20018
2020,3,19,177,17817
2020,3,20,177,17328
2020,3,21,177,14438
2020,3,22,177,11888
2020,3,23,177,17449
2020,3,24,177,34602
2020,3,25,177,27718
2020,3,26,177,21093
2020,3,27,177,18964
2020,3,28,177,10070
2020,3,29,177,6849
2020,3,30,177,10822
2020,3,31,177,10727
2020,4,1,177,11068
2020,4,2,177,11614
2020,4,3,177,13101
2020,4,4,177,10110
2020,4,5,177,11727
2020,4,6,177,23914
2020,4,7,177,20424
2020,4,8,177,14919
2020,4,9,177,16767
2020,4,10,177,17397
2020,4,11,177,23396
2020,4,12,177,24838
2020,4,13,177,23748
2020,4,14,177,29609
2020,4,15,177,28547
2020,4,16,177,26281
2020,4,17,177,29411
2020,4,18,177,25012
2020,4,19,177,23519
2020,4,20,177,27004
2020,4,21,177,28219
2020,4,22,177,28104
2020,4,23,177,28014
2020,4,24,177,29398
2020,4,25,177,23590
2020,4,26,177,24523
2020,4,27,177,28206
2020,4,28,177,27690
2020,4,29,177,26020
2020,4,30,177,15872
2020,5,1,177,32764
2020,5,2,177,22614
2020,5,3,177,17557
2020,5,4,177,18367
2020,5,5,177,20636
2020,5,6,177,18850
2020,5,7,177,25320
2020,5,8,177,16418
2020,5,9,177,15879
2020,5,10,177,18607
